tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3586,4/30/2016 16:38:39,4/30/2016 17:38:25,2008,Little West St & 1 Pl,40.70569254,-74.01677685,2008,Little West St & 1 Pl,40.70569254,-74.01677685,17768,Customer,,0
1317,4/30/2016 16:38:38,4/30/2016 17:00:35,263,Elizabeth St & Hester St,40.71729,-73.996375,532,S 5 Pl & S 4 St,40.710451,-73.960876,19617,Customer,,0
283,4/30/2016 16:38:42,4/30/2016 16:43:25,3177,W 84 St & Broadway,40.7867947,-73.977112,3226,W 82 St & Central Park West,40.78275,-73.97137,18072,Subscriber,1972.0,1
1822,4/30/2016 16:38:44,4/30/2016 17:09:06,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,21218,Customer,,0
714,4/30/2016 16:38:45,4/30/2016 16:50:39,509,9 Ave & W 22 St,40.7454973,-74.00197139,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,23249,Subscriber,1951.0,2
728,4/30/2016 16:38:47,4/30/2016 16:50:56,72,W 52 St & 11 Ave,40.76727216,-73.99392888,459,W 20 St & 11 Ave,40.746745,-74.007756,21128,Subscriber,1981.0,2
480,4/30/2016 16:38:48,4/30/2016 16:46:49,450,W 49 St & 8 Ave,40.76227205,-73.98788205,478,11 Ave & W 41 St,40.76030096,-73.99884222,21650,Subscriber,1988.0,1
405,4/30/2016 16:38:49,4/30/2016 16:45:35,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3089,Leonard St & Meeker Ave,40.717318403855785,-73.94820213317871,23141,Subscriber,1985.0,1
343,4/30/2016 16:38:49,4/30/2016 16:44:33,379,W 31 St & 7 Ave,40.749156,-73.9916,153,E 40 St & 5 Ave,40.752062307,-73.9816324043,18160,Subscriber,1985.0,1
836,4/30/2016 16:38:56,4/30/2016 16:52:52,511,E 14 St & Avenue B,40.72938685,-73.97772429,483,E 12 St & 3 Ave,40.73223272,-73.98889957,24842,Subscriber,1958.0,2
1047,4/30/2016 16:38:53,4/30/2016 16:56:20,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,519,Pershing Square North,40.751873,-73.977706,15258,Subscriber,1992.0,1
349,4/30/2016 16:38:53,4/30/2016 16:44:43,394,E 9 St & Avenue C,40.72521311,-73.97768752,545,E 23 St & 1 Ave,40.736502,-73.97809472,20828,Subscriber,1984.0,2
540,4/30/2016 16:38:55,4/30/2016 16:47:55,386,Centre St & Worth St,40.71494807,-74.00234482,340,Madison St & Clinton St,40.71269042,-73.98776323,15596,Subscriber,1983.0,1
3231,4/30/2016 16:38:55,4/30/2016 17:32:47,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,19468,Customer,,0
3236,4/30/2016 16:38:56,4/30/2016 17:32:52,3163,Central Park West & W 68 St,40.7734066,-73.97782542,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,17389,Customer,,0
5340,4/30/2016 16:38:57,4/30/2016 18:07:57,305,E 58 St & 3 Ave,40.76095756,-73.96724467,3155,Lexington Ave & E 63 St,40.76440023,-73.96648977,19084,Customer,,0
404,4/30/2016 16:38:57,4/30/2016 16:45:41,2008,Little West St & 1 Pl,40.70569254,-74.01677685,426,West St & Chambers St,40.71754834,-74.01322069,17300,Customer,,0
554,4/30/2016 16:38:58,4/30/2016 16:48:12,368,Carmine St & 6 Ave,40.73038599,-74.00214988,334,W 20 St & 7 Ave,40.74238787,-73.99726235,22272,Subscriber,1973.0,1
1851,4/30/2016 16:39:01,4/30/2016 17:09:52,217,Old Fulton St,40.70277159,-73.99383605,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,22759,Subscriber,1986.0,1
428,4/30/2016 16:39:02,4/30/2016 16:46:11,2008,Little West St & 1 Pl,40.70569254,-74.01677685,426,West St & Chambers St,40.71754834,-74.01322069,16216,Customer,,0
3442,4/30/2016 16:39:03,4/30/2016 17:36:25,2008,Little West St & 1 Pl,40.70569254,-74.01677685,462,W 22 St & 10 Ave,40.74691959,-74.00451887,18533,Customer,,0
599,4/30/2016 16:39:03,4/30/2016 16:49:03,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,19815,Subscriber,1956.0,1
620,4/30/2016 16:39:03,4/30/2016 16:49:24,116,W 17 St & 8 Ave,40.74177603,-74.00149746,388,W 26 St & 10 Ave,40.749717753,-74.002950346,17526,Subscriber,1984.0,1
1083,4/30/2016 16:39:06,4/30/2016 16:57:09,499,Broadway & W 60 St,40.76915505,-73.98191841,160,E 37 St & Lexington Ave,40.748238,-73.978311,19683,Subscriber,1969.0,2
719,4/30/2016 16:39:07,4/30/2016 16:51:06,168,W 18 St & 6 Ave,40.73971301,-73.99456405,459,W 20 St & 11 Ave,40.746745,-74.007756,16648,Subscriber,1975.0,1
1608,4/30/2016 16:39:07,4/30/2016 17:05:56,3079,Leonard St & Grand St,40.71103537,-73.94714303,3079,Leonard St & Grand St,40.71103537,-73.94714303,22505,Subscriber,1992.0,1
685,4/30/2016 16:39:08,4/30/2016 16:50:34,412,Forsyth St & Canal St,40.7158155,-73.99422366,412,Forsyth St & Canal St,40.7158155,-73.99422366,16515,Customer,,0
1242,4/30/2016 16:39:08,4/30/2016 16:59:51,3143,5 Ave & E 78 St,40.77682863439968,-73.96388769149779,484,W 44 St & 5 Ave,40.75500254,-73.98014437,17341,Customer,,0
331,4/30/2016 16:39:09,4/30/2016 16:44:41,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,482,W 15 St & 7 Ave,40.73935542,-73.99931783,20379,Subscriber,1974.0,1
592,4/30/2016 16:39:11,4/30/2016 16:49:04,266,Avenue D & E 8 St,40.72368361,-73.97574813,293,Lafayette St & E 8 St,40.73028666,-73.9907647,20096,Subscriber,1965.0,2
616,4/30/2016 16:39:10,4/30/2016 16:49:26,116,W 17 St & 8 Ave,40.74177603,-74.00149746,388,W 26 St & 10 Ave,40.749717753,-74.002950346,14540,Subscriber,1989.0,2
1735,4/30/2016 16:39:10,4/30/2016 17:08:06,144,Nassau St & Navy St,40.69839895,-73.98068914,386,Centre St & Worth St,40.71494807,-74.00234482,17927,Customer,,0
1925,4/30/2016 16:39:11,4/30/2016 17:11:17,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,358,Christopher St & Greenwich St,40.73291553,-74.00711384,16299,Subscriber,1955.0,1
1619,4/30/2016 16:39:12,4/30/2016 17:06:12,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,479,9 Ave & W 45 St,40.76019252,-73.9912551,15683,Subscriber,1982.0,1
343,4/30/2016 16:39:12,4/30/2016 16:44:56,3246,Montague St & Clinton St,40.694281141397326,-73.99230033159256,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,24877,Subscriber,1964.0,1
847,4/30/2016 16:39:12,4/30/2016 16:53:20,3120,Center Blvd & Borden Ave,40.74161,-73.96044,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,15769,Customer,,0
1122,4/30/2016 16:39:14,4/30/2016 16:57:56,3116,Huron St & Franklin St,40.73266,-73.95826,532,S 5 Pl & S 4 St,40.710451,-73.960876,18991,Customer,,0
819,4/30/2016 16:39:16,4/30/2016 16:52:56,3156,E 72 St & York Ave,40.76663814,-73.95348296,441,E 52 St & 2 Ave,40.756014,-73.967416,14653,Subscriber,1990.0,1
1110,4/30/2016 16:39:18,4/30/2016 16:57:48,3116,Huron St & Franklin St,40.73266,-73.95826,532,S 5 Pl & S 4 St,40.710451,-73.960876,15167,Customer,,0
804,4/30/2016 16:39:18,4/30/2016 16:52:43,471,Grand St & Havemeyer St,40.71286844,-73.95698119,532,S 5 Pl & S 4 St,40.710451,-73.960876,24245,Customer,,0
729,4/30/2016 16:39:23,4/30/2016 16:51:33,195,Liberty St & Broadway,40.70905623,-74.01043382,361,Allen St & Hester St,40.71605866,-73.99190759,18861,Subscriber,1966.0,1
799,4/30/2016 16:39:25,4/30/2016 16:52:44,471,Grand St & Havemeyer St,40.71286844,-73.95698119,532,S 5 Pl & S 4 St,40.710451,-73.960876,16350,Customer,,0
1062,4/30/2016 16:39:26,4/30/2016 16:57:09,499,Broadway & W 60 St,40.76915505,-73.98191841,160,E 37 St & Lexington Ave,40.748238,-73.978311,15741,Subscriber,1967.0,1
1283,4/30/2016 16:39:27,4/30/2016 17:00:51,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3168,Central Park West & W 85 St,40.78472675,-73.96961715,16937,Customer,,0
899,4/30/2016 16:39:27,4/30/2016 16:54:27,351,Front St & Maiden Ln,40.70530954,-74.00612572,224,Spruce St & Nassau St,40.71146364,-74.00552427,20881,Customer,,0
470,4/30/2016 16:39:29,4/30/2016 16:47:19,237,E 11 St & 2 Ave,40.73047309,-73.98672378,482,W 15 St & 7 Ave,40.73935542,-73.99931783,14636,Subscriber,1989.0,1
359,4/30/2016 16:39:29,4/30/2016 16:45:29,237,E 11 St & 2 Ave,40.73047309,-73.98672378,394,E 9 St & Avenue C,40.72521311,-73.97768752,15379,Subscriber,1990.0,1
1225,4/30/2016 16:39:29,4/30/2016 16:59:55,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3168,Central Park West & W 85 St,40.78472675,-73.96961715,15087,Customer,,0
440,4/30/2016 16:39:31,4/30/2016 16:46:52,347,Greenwich St & W Houston St,40.728846,-74.008591,329,Greenwich St & N Moore St,40.72043411,-74.01020609,15232,Subscriber,1990.0,2
5958,4/30/2016 16:39:31,4/30/2016 18:18:49,448,W 37 St & 10 Ave,40.75660359,-73.9979009,448,W 37 St & 10 Ave,40.75660359,-73.9979009,17759,Customer,,0
607,4/30/2016 16:39:32,4/30/2016 16:49:40,3138,E 77 St & Park Ave,40.774405455003,-73.96175265312193,3159,W 67 St & Broadway,40.77492513,-73.98266566,23628,Subscriber,1982.0,1
892,4/30/2016 16:39:34,4/30/2016 16:54:26,351,Front St & Maiden Ln,40.70530954,-74.00612572,224,Spruce St & Nassau St,40.71146364,-74.00552427,20986,Customer,,0
222,4/30/2016 16:39:35,4/30/2016 16:43:18,533,Broadway & W 39 St,40.75299641,-73.98721619,526,E 33 St & 5 Ave,40.74765947,-73.98490707,16407,Subscriber,1972.0,1
1428,4/30/2016 16:39:38,4/30/2016 17:03:27,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2010,Grand St & Greene St,40.72165481,-74.00234737,19802,Customer,,0
386,4/30/2016 16:39:38,4/30/2016 16:46:04,3158,W 63 St & Broadway,40.77163851,-73.98261428,457,Broadway & W 58 St,40.76695317,-73.98169333,23962,Customer,,0
1155,4/30/2016 16:39:40,4/30/2016 16:58:56,529,W 42 St & 8 Ave,40.7575699,-73.99098507,250,Lafayette St & Jersey St,40.72456089,-73.99565293,17145,Subscriber,1976.0,2
802,4/30/2016 16:39:42,4/30/2016 16:53:05,278,Concord St & Bridge St,40.69766564,-73.98476437,473,Rivington St & Chrystie St,40.72110063,-73.9919254,23010,Subscriber,1991.0,1
228,4/30/2016 16:39:43,4/30/2016 16:43:31,150,E 2 St & Avenue C,40.7208736,-73.98085795,428,E 3 St & 1 Ave,40.72467721,-73.98783413,19810,Subscriber,1982.0,1
337,4/30/2016 16:39:43,4/30/2016 16:45:21,3103,N 11 St & Wythe Ave,40.72153267,-73.95782357,3101,N 12 St & Bedford Ave,40.72079821,-73.95484712,23436,Customer,,0
458,4/30/2016 16:39:44,4/30/2016 16:47:22,347,Greenwich St & W Houston St,40.728846,-74.008591,329,Greenwich St & N Moore St,40.72043411,-74.01020609,20573,Subscriber,1989.0,2
625,4/30/2016 16:39:47,4/30/2016 16:50:12,276,Duane St & Greenwich St,40.71748752,-74.0104554,405,Washington St & Gansevoort St,40.739323,-74.008119,15748,Subscriber,1989.0,2
2213,4/30/2016 16:39:46,4/30/2016 17:16:40,402,Broadway & E 22 St,40.7403432,-73.98955109,319,Fulton St & Broadway,40.711066,-74.009447,19570,Subscriber,1971.0,1
475,4/30/2016 16:39:45,4/30/2016 16:47:41,2008,Little West St & 1 Pl,40.70569254,-74.01677685,304,Broadway & Battery Pl,40.70463334,-74.01361706,21508,Customer,,0
5925,4/30/2016 16:39:47,4/30/2016 18:18:32,448,W 37 St & 10 Ave,40.75660359,-73.9979009,448,W 37 St & 10 Ave,40.75660359,-73.9979009,16703,Customer,,0
1633,4/30/2016 16:39:47,4/30/2016 17:07:00,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3168,Central Park West & W 85 St,40.78472675,-73.96961715,16341,Customer,,0
453,4/30/2016 16:39:46,4/30/2016 16:47:20,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,20742,Customer,,0
531,4/30/2016 16:39:49,4/30/2016 16:48:40,127,Barrow St & Hudson St,40.73172428,-74.00674436,250,Lafayette St & Jersey St,40.72456089,-73.99565293,22689,Subscriber,1982.0,2
1382,4/30/2016 16:39:50,4/30/2016 17:02:53,402,Broadway & E 22 St,40.7403432,-73.98955109,530,11 Ave & W 59 St,40.771522,-73.990541,21086,Subscriber,1979.0,1
872,4/30/2016 16:39:49,4/30/2016 16:54:22,412,Forsyth St & Canal St,40.7158155,-73.99422366,152,Warren St & Church St,40.71473993,-74.00910627,17568,Customer,,0
777,4/30/2016 16:39:51,4/30/2016 16:52:48,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,362,Broadway & W 37 St,40.75172632,-73.98753523,24261,Subscriber,1990.0,1
417,4/30/2016 16:39:52,4/30/2016 16:46:49,335,Washington Pl & Broadway,40.72903917,-73.99404649,317,E 6 St & Avenue B,40.72453734,-73.98185424,22612,Subscriber,1987.0,1
1092,4/30/2016 16:39:53,4/30/2016 16:58:06,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,17785,Customer,,0
356,4/30/2016 16:39:54,4/30/2016 16:45:51,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,305,E 58 St & 3 Ave,40.76095756,-73.96724467,17405,Subscriber,1972.0,1
867,4/30/2016 16:39:54,4/30/2016 16:54:21,412,Forsyth St & Canal St,40.7158155,-73.99422366,152,Warren St & Church St,40.71473993,-74.00910627,20191,Customer,,0
213,4/30/2016 16:39:55,4/30/2016 16:43:28,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,457,Broadway & W 58 St,40.76695317,-73.98169333,17600,Subscriber,1980.0,1
974,4/30/2016 16:39:55,4/30/2016 16:56:10,423,W 54 St & 9 Ave,40.76584941,-73.98690506,116,W 17 St & 8 Ave,40.74177603,-74.00149746,15215,Subscriber,1968.0,1
1393,4/30/2016 16:39:55,4/30/2016 17:03:08,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2010,Grand St & Greene St,40.72165481,-74.00234737,15965,Customer,,0
818,4/30/2016 16:39:55,4/30/2016 16:53:34,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,347,Greenwich St & W Houston St,40.728846,-74.008591,20842,Subscriber,1960.0,1
2305,4/30/2016 16:39:56,4/30/2016 17:18:22,164,E 47 St & 2 Ave,40.75323098,-73.97032517,265,Stanton St & Chrystie St,40.72229346,-73.99147535,22967,Subscriber,1961.0,1
8987,4/30/2016 16:39:57,4/30/2016 19:09:45,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,24944,Customer,,0
484,4/30/2016 16:39:58,4/30/2016 16:48:03,3092,Berry St & N 8 St,40.7190095,-73.95852515,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,20872,Subscriber,1989.0,1
209,4/30/2016 16:39:58,4/30/2016 16:43:27,432,E 7 St & Avenue A,40.72621788,-73.98379855,301,E 2 St & Avenue B,40.72217444,-73.98368779,16378,Subscriber,1958.0,1
344,4/30/2016 16:39:58,4/30/2016 16:45:43,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,20132,Subscriber,1955.0,1
805,4/30/2016 16:39:59,4/30/2016 16:53:24,168,W 18 St & 6 Ave,40.73971301,-73.99456405,527,E 33 St & 2 Ave,40.744023,-73.976056,17318,Subscriber,1976.0,2
363,4/30/2016 16:39:57,4/30/2016 16:46:01,3158,W 63 St & Broadway,40.77163851,-73.98261428,457,Broadway & W 58 St,40.76695317,-73.98169333,20008,Subscriber,1988.0,2
1373,4/30/2016 16:40:01,4/30/2016 17:02:55,3136,5 Ave & E 63 St,40.76650452,-73.97147595,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,18114,Customer,,0
375,4/30/2016 16:40:00,4/30/2016 16:46:16,254,W 11 St & 6 Ave,40.73532427,-73.99800419,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17465,Subscriber,1967.0,2
1556,4/30/2016 16:40:03,4/30/2016 17:05:59,3100,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,350,Clinton St & Grand St,40.71559509,-73.9870295,18154,Subscriber,1984.0,1
1642,4/30/2016 16:40:03,4/30/2016 17:07:26,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,3168,Central Park West & W 85 St,40.78472675,-73.96961715,16339,Customer,,0
772,4/30/2016 16:40:04,4/30/2016 16:52:57,3083,Bushwick Ave & Powers St,40.71247661,-73.94100005,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,18853,Subscriber,1978.0,2
565,4/30/2016 16:40:05,4/30/2016 16:49:31,488,W 39 St & 9 Ave,40.75645824,-73.99372222,492,W 33 St & 7 Ave,40.75019995,-73.99093085,16613,Customer,,0
999,4/30/2016 16:40:06,4/30/2016 16:56:45,297,E 15 St & 3 Ave,40.734232,-73.986923,229,Great Jones St,40.72743423,-73.99379025,15095,Subscriber,1986.0,2
323,4/30/2016 16:40:06,4/30/2016 16:45:30,297,E 15 St & 3 Ave,40.734232,-73.986923,433,E 13 St & Avenue A,40.72955361,-73.98057249,14694,Subscriber,1983.0,1
1515,4/30/2016 16:40:06,4/30/2016 17:05:22,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,22623,Subscriber,1965.0,1
1307,4/30/2016 16:40:07,4/30/2016 17:01:55,3136,5 Ave & E 63 St,40.76650452,-73.97147595,3147,E 85 St & 3 Ave,40.77801203,-73.95407149,19658,Customer,,0
1445,4/30/2016 16:40:07,4/30/2016 17:04:13,253,W 13 St & 5 Ave,40.73543934,-73.99453948,513,W 56 St & 10 Ave,40.768254,-73.988639,14586,Subscriber,1990.0,1
466,4/30/2016 16:40:07,4/30/2016 16:47:54,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,328,Watts St & Greenwich St,40.72405549,-74.00965965,18305,Subscriber,1951.0,1
970,4/30/2016 16:40:09,4/30/2016 16:56:20,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,229,Great Jones St,40.72743423,-73.99379025,23356,Subscriber,1961.0,1
496,4/30/2016 16:40:09,4/30/2016 16:48:25,368,Carmine St & 6 Ave,40.73038599,-74.00214988,334,W 20 St & 7 Ave,40.74238787,-73.99726235,22763,Subscriber,1979.0,2
2367,4/30/2016 16:40:11,4/30/2016 17:19:38,329,Greenwich St & N Moore St,40.72043411,-74.01020609,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15759,Subscriber,1991.0,1
7300,4/30/2016 16:40:11,4/30/2016 18:41:51,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,306,Cliff St & Fulton St,40.70823502,-74.00530063,14855,Customer,,0
710,4/30/2016 16:40:11,4/30/2016 16:52:02,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,24179,Subscriber,1985.0,2
348,4/30/2016 16:40:15,4/30/2016 16:46:04,3158,W 63 St & Broadway,40.77163851,-73.98261428,457,Broadway & W 58 St,40.76695317,-73.98169333,15222,Customer,,0
2507,4/30/2016 16:40:13,4/30/2016 17:22:01,146,Hudson St & Reade St,40.71625008,-74.0091059,426,West St & Chambers St,40.71754834,-74.01322069,15486,Subscriber,1988.0,1
334,4/30/2016 16:40:16,4/30/2016 16:45:51,228,E 48 St & 3 Ave,40.7546011026,-73.971878855,305,E 58 St & 3 Ave,40.76095756,-73.96724467,17904,Subscriber,1973.0,2
532,4/30/2016 16:40:16,4/30/2016 16:49:09,3163,Central Park West & W 68 St,40.7734066,-73.97782542,499,Broadway & W 60 St,40.76915505,-73.98191841,19843,Customer,,0
651,4/30/2016 16:40:17,4/30/2016 16:51:08,325,E 19 St & 3 Ave,40.73624527,-73.98473765,519,Pershing Square North,40.751873,-73.977706,20521,Subscriber,1989.0,1
562,4/30/2016 16:40:18,4/30/2016 16:49:40,492,W 33 St & 7 Ave,40.75019995,-73.99093085,434,9 Ave & W 18 St,40.74317449,-74.00366443,16717,Subscriber,1976.0,2
545,4/30/2016 16:40:19,4/30/2016 16:49:24,488,W 39 St & 9 Ave,40.75645824,-73.99372222,492,W 33 St & 7 Ave,40.75019995,-73.99093085,20057,Customer,,0
622,4/30/2016 16:40:20,4/30/2016 16:50:42,530,11 Ave & W 59 St,40.771522,-73.990541,3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449,19302,Subscriber,1960.0,1
1223,4/30/2016 16:40:19,4/30/2016 17:00:43,474,5 Ave & E 29 St,40.7451677,-73.98683077,434,9 Ave & W 18 St,40.74317449,-74.00366443,23394,Subscriber,1971.0,1
367,4/30/2016 16:40:20,4/30/2016 16:46:28,439,E 4 St & 2 Ave,40.7262807,-73.98978041,285,Broadway & E 14 St,40.73454567,-73.99074142,23397,Subscriber,1974.0,1
525,4/30/2016 16:40:22,4/30/2016 16:49:07,3163,Central Park West & W 68 St,40.7734066,-73.97782542,499,Broadway & W 60 St,40.76915505,-73.98191841,21459,Customer,,0
1261,4/30/2016 16:40:23,4/30/2016 17:01:25,309,Murray St & West St,40.7149787,-74.013012,340,Madison St & Clinton St,40.71269042,-73.98776323,19505,Customer,,0
1706,4/30/2016 16:40:24,4/30/2016 17:08:51,3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,144,Nassau St & Navy St,40.69839895,-73.98068914,17750,Customer,,0
1263,4/30/2016 16:40:28,4/30/2016 17:01:31,309,Murray St & West St,40.7149787,-74.013012,340,Madison St & Clinton St,40.71269042,-73.98776323,16808,Customer,,0
1038,4/30/2016 16:40:30,4/30/2016 16:57:48,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,3224,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,19792,Customer,,0
464,4/30/2016 16:40:30,4/30/2016 16:48:15,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17786,Customer,,0
721,4/30/2016 16:40:32,4/30/2016 16:52:33,507,E 25 St & 2 Ave,40.73912601,-73.97973776,267,Broadway & W 36 St,40.75097711,-73.98765428,21200,Subscriber,1988.0,2
921,4/30/2016 16:40:31,4/30/2016 16:55:52,488,W 39 St & 9 Ave,40.75645824,-73.99372222,463,9 Ave & W 16 St,40.74206539,-74.00443172,19047,Customer,,0
923,4/30/2016 16:40:33,4/30/2016 16:55:56,488,W 39 St & 9 Ave,40.75645824,-73.99372222,463,9 Ave & W 16 St,40.74206539,-74.00443172,18539,Customer,,0
443,4/30/2016 16:40:32,4/30/2016 16:47:56,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,17938,Customer,,0
545,4/30/2016 16:40:34,4/30/2016 16:49:40,223,W 13 St & 7 Ave,40.73781509,-73.99994661,433,E 13 St & Avenue A,40.72955361,-73.98057249,18053,Subscriber,1997.0,2
610,4/30/2016 16:40:35,4/30/2016 16:50:46,128,MacDougal St & Prince St,40.72710258,-74.00297088,453,W 22 St & 8 Ave,40.74475148,-73.99915362,19837,Subscriber,1982.0,1
644,4/30/2016 16:40:33,4/30/2016 16:51:18,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,316,Fulton St & William St,40.70955958,-74.00653609,24136,Subscriber,1967.0,2
372,4/30/2016 16:40:35,4/30/2016 16:46:48,446,W 24 St & 7 Ave,40.74487634,-73.99529885,212,W 16 St & The High Line,40.74334935,-74.00681753,15300,Subscriber,1963.0,1
351,4/30/2016 16:40:36,4/30/2016 16:46:28,3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151,347,Greenwich St & W Houston St,40.728846,-74.008591,21443,Subscriber,1985.0,1
1681,4/30/2016 16:40:37,4/30/2016 17:08:38,526,E 33 St & 5 Ave,40.74765947,-73.98490707,352,W 56 St & 6 Ave,40.76340613,-73.97722479,16660,Customer,,0
503,4/30/2016 16:40:38,4/30/2016 16:49:02,470,W 20 St & 8 Ave,40.74345335,-74.00004031,497,E 17 St & Broadway,40.73704984,-73.99009296,21961,Subscriber,1958.0,1
296,4/30/2016 16:40:38,4/30/2016 16:45:34,3139,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,3136,5 Ave & E 63 St,40.76650452,-73.97147595,17971,Subscriber,1976.0,1
682,4/30/2016 16:40:38,4/30/2016 16:52:01,306,Cliff St & Fulton St,40.70823502,-74.00530063,250,Lafayette St & Jersey St,40.72456089,-73.99565293,21302,Subscriber,1979.0,2
523,4/30/2016 16:40:41,4/30/2016 16:49:25,285,Broadway & E 14 St,40.73454567,-73.99074142,265,Stanton St & Chrystie St,40.72229346,-73.99147535,19244,Subscriber,1988.0,1
160,4/30/2016 16:40:41,4/30/2016 16:43:21,349,Rivington St & Ridge St,40.71850211,-73.98329859,301,E 2 St & Avenue B,40.72217444,-73.98368779,21333,Subscriber,1988.0,1
